parliamentarian_1,parliamentarian_2,proportion_agreement
"De Rementería, Tomás","Pérez, Catalina",1.6205533596837944
"Jiles, Pamela","Musante, Camila",1.6205533596837944
"Fuenzalida, Juan","Mellado, Miguel",1.6205533596837944
"Camaño, Felipe","Mulet, Jaime",1.621870882740448
"Ojeda, Mauricio","Romero, Natalia",1.621870882740448
"Bianchi, Carlos","Cariola, Karol",1.621870882740448
"Alessandri, Jorge","Del Real, Catalina",1.621870882740448
"Lagomarsino, Tomás","Ramírez, Matías",1.621870882740448
"Astudillo, Danisa","Pulgar, Francisco",1.621870882740448
"Mulet, Jaime","Veloso, Consuelo",1.621870882740448
"Alinco, René","Melo, Daniel",1.621870882740448
"Astudillo, Danisa","Saffirio, Jorge",1.621870882740448
"Araya, Jaime","Veloso, Consuelo",1.6231884057971016
"Ramírez, Matías","Sepúlveda, Alexis",1.6231884057971016
"Lavín, Joaquín","Ojeda, Mauricio",1.6231884057971016
"Castillo, Nathalie","Hertz, Carmen",1.6231884057971016
"Becker, Miguel Ángel","Naveillan, Gloria",1.6231884057971016
"Cariola, Karol","Tapia, Cristián",1.6231884057971016
"Nuyado, Emilia","Saffirio, Jorge",1.6231884057971016
"Ahumada, Yovana","Bravo, Marta",1.6231884057971016
"Durán, Jorge","Schalper, Diego",1.6231884057971016
"González, Marta","Ramírez, Matías",1.6231884057971016
"Pino, Víctor Alejandro","Trisotti, Renzo",1.6231884057971016
"Labbé, Cristian","Longton, Andrés",1.6245059288537549
"Bulnes, Mercedes","Malla, Luis",1.6245059288537549
"Cifuentes, Ricardo","Venegas, Nelson",1.6245059288537549
"Becker, Miguel Ángel","Saffirio, Jorge",1.6245059288537549
"Pino, Víctor Alejandro","Romero, Natalia",1.6245059288537549
"Arce, Mónica","Hirsch, Tomás",1.6245059288537549
"Araya, Cristián","Durán, Jorge",1.6245059288537549
"Lilayu, Daniel","Naveillan, Gloria",1.6245059288537549
"Cifuentes, Ricardo","Mirosevic, Vlado",1.6245059288537549
"Barría, Héctor","González, Marta",1.6245059288537549
"Arce, Mónica","Rosas, Patricio",1.6245059288537549
"Kaiser, Johannes","Rey, Hugo",1.6245059288537549
"Bulnes, Mercedes","Videla, Sebastián",1.6258234519104084
"Ahumada, Yovana","Moreno, Benjamín",1.6258234519104084
"Celis, Andrés","Coloma, Juan Antonio",1.6258234519104084
"Mirosevic, Vlado","Sepúlveda, Alexis",1.6258234519104084
"Arroyo, Roberto","Celis, Andrés",1.6258234519104084
"Jiles, Pamela","Pulgar, Francisco",1.6258234519104084
"Fuenzalida, Juan","Morales, Carla",1.6258234519104084
"Alinco, René","Leiva, Raúl",1.6258234519104084
"Ahumada, Yovana","Concha, Sara",1.6258234519104084
"Lagomarsino, Tomás","Soto, Raúl",1.6258234519104084
"Morales, Carla","Saffirio, Jorge",1.627140974967062
"Longton, Andrés","Pulgar, Francisco",1.627140974967062
"Marzán, Carolina","Sagardia, Clara",1.627140974967062
"Mulet, Jaime","Riquelme, Marcela",1.627140974967062
"Lavín, Joaquín","Rathgeb, Jorge",1.627140974967062
"Durán, Jorge","Pérez, Marlene",1.627140974967062
"Durán, Jorge","Naveillan, Gloria",1.627140974967062
"Cariola, Karol","Leiva, Raúl",1.627140974967062
"Aedo, Eric","Camaño, Felipe",1.627140974967062
"Barrera, Boris","Mulet, Jaime",1.627140974967062
"Molina, Helia","Videla, Sebastián",1.627140974967062
"Lagomarsino, Tomás","Venegas, Nelson",1.627140974967062
"Arroyo, Roberto","Teao, Hotuiti",1.627140974967062
"Mix, Claudia","Ulloa, Héctor",1.627140974967062
"Ahumada, Yovana","Lavín, Joaquín",1.627140974967062
"Calisto, Miguel Ángel","González, Mauro",1.627140974967062
"Hertz, Carmen","Marzán, Carolina",1.627140974967062
"Fuenzalida, Juan","Labra, Paula",1.627140974967062
"Jouannet, Andrés","Ulloa, Héctor",1.6284584980237153
"Berger, Bernardo","Irarrázaval, Juan",1.6284584980237153
"Berger, Bernardo","Fuenzalida, Juan",1.6284584980237153
"Leal, Henry","Naveillan, Gloria",1.6284584980237153
"Cariola, Karol","Videla, Sebastián",1.6284584980237153
"Ahumada, Yovana","Calisto, Miguel Ángel",1.6284584980237153
"Labbé, Cristian","Teao, Hotuiti",1.6284584980237153
"Mirosevic, Vlado","Soto, Raúl",1.6284584980237153
"Hirsch, Tomás","Soto, Leonardo",1.6284584980237153
"Bulnes, Mercedes","Lagomarsino, Tomás",1.6284584980237153
"Bravo, Marta","Schalper, Diego",1.6284584980237153
"Malla, Luis","Mulet, Jaime",1.6284584980237153
"Mellado, Cosme","Mix, Claudia",1.6284584980237153
"Kaiser, Johannes","Lee, Enrique",1.6284584980237153
"Flores, Camila","Leal, Henry",1.629776021080369
"Celis, Andrés","Labbé, Cristian",1.629776021080369
"Ahumada, Yovana","Cid, Sofía",1.629776021080369
"Calisto, Miguel Ángel","Guzmán, Jorge",1.629776021080369
"Ahumada, Yovana","Jürgensen, Harry",1.629776021080369
"Carter, Álvaro","Kaiser, Johannes",1.629776021080369
"Barría, Héctor","Soto, Raúl",1.629776021080369
"Kaiser, Johannes","Schalper, Diego",1.629776021080369
"Bugueño, Félix","Camaño, Felipe",1.629776021080369
"Araya, Cristián","González, Mauro",1.629776021080369
"Alinco, René","Manouchehri, Daniel",1.629776021080369
"Hertz, Carmen","Placencia, Alejandra",1.629776021080369
"Camaño, Felipe","Morales, Carla",1.629776021080369
"De la Carrera, Gonzalo","Sánchez, Luis",1.629776021080369
"Labra, Paula","Lee, Enrique",1.629776021080369
"Cariola, Karol","Molina, Helia",1.6310935441370225
"Malla, Luis","Pulgar, Francisco",1.6310935441370225
"Acevedo, María Candelaria","Orsini, Maite",1.6310935441370225
"Carter, Álvaro","Lee, Enrique",1.6310935441370225
"Molina, Helia","Soto, Leonardo",1.6310935441370225
"González, Mauro","Urruticoechea, Cristóbal",1.6310935441370225
"Pérez, Marlene","Schalper, Diego",1.6310935441370225
"Concha, Sara","Schubert, Stephan",1.6310935441370225
"Lagomarsino, Tomás","Veloso, Consuelo",1.6324110671936758
"Mulet, Jaime","Ulloa, Héctor",1.6324110671936758
"Carter, Álvaro","Lavín, Joaquín",1.6324110671936758
"Musante, Camila","Rosas, Patricio",1.6324110671936758
"Ahumada, Yovana","Celis, Andrés",1.6324110671936758
"Arce, Mónica","Santana, Juan",1.6324110671936758
"Delgado, Viviana","Hirsch, Tomás",1.6324110671936758
"Kaiser, Johannes","Lavín, Joaquín",1.6324110671936758
"Bórquez, Fernando","Oyarzo, Rubén Darío",1.6324110671936758
"Morales, Carla","Sánchez, Luis",1.6337285902503293
"Bianchi, Carlos","Brito, Jorge",1.6337285902503293
"Oyarzo, Rubén Darío","Weisse, Flor",1.6337285902503293
"Barría, Héctor","Pérez, Joanna",1.6337285902503293
"Jürgensen, Harry","Teao, Hotuiti",1.6337285902503293
"Aedo, Eric","Sepúlveda, Alexis",1.6337285902503293
"Lavín, Joaquín","Romero, Agustín",1.6337285902503293
"Lavín, Joaquín","Naveillan, Gloria",1.6337285902503293
"Romero, Natalia","Schubert, Stephan",1.6337285902503293
"Brito, Jorge","Marzán, Carolina",1.6337285902503293
"Castillo, Nathalie","Orsini, Maite",1.6337285902503293
"Pino, Víctor Alejandro","Urruticoechea, Cristóbal",1.6337285902503293
"Durán, Jorge","Moreira, Cristhian",1.635046113306983
"Lee, Enrique","Teao, Hotuiti",1.635046113306983
"Oyarzo, Rubén Darío","Rivas, Gaspar",1.635046113306983
"Cid, Sofía","Urruticoechea, Cristóbal",1.635046113306983
"Mirosevic, Vlado","Tapia, Cristián",1.635046113306983
"Jürgensen, Harry","Muñoz, Francesca",1.635046113306983
"Concha, Sara","Moreno, Benjamín",1.635046113306983
"Aedo, Eric","Santana, Juan",1.635046113306983
"Ahumada, Yovana","Longton, Andrés",1.635046113306983
"Molina, Helia","Ulloa, Héctor",1.635046113306983
"Mix, Claudia","Videla, Sebastián",1.635046113306983
"Camaño, Felipe","Ilabaca, Marcos",1.635046113306983
"Acevedo, María Candelaria","De Rementería, Tomás",1.6363636363636365
"Jouannet, Andrés","Pulgar, Francisco",1.6363636363636365
"Aedo, Eric","Yeomans, Gael",1.6363636363636365
"Coloma, Juan Antonio","Urruticoechea, Cristóbal",1.6363636363636365
"Barchiesi, Chiara","De la Carrera, Gonzalo",1.6363636363636365
"Giordano, Andrés","Hertz, Carmen",1.6363636363636365
"Bulnes, Mercedes","Veloso, Consuelo",1.6363636363636365
"Bernales, Alejandro","Cariola, Karol",1.6363636363636365
"Morales, Carla","Ramírez, Guillermo",1.6363636363636365
"Arroyo, Roberto","Schalper, Diego",1.6363636363636365
"Cid, Sofía","Irarrázaval, Juan",1.6363636363636365
"González, Félix","Jiles, Pamela",1.6363636363636365
"Carter, Álvaro","Naveillan, Gloria",1.6363636363636365
"Brito, Jorge","Orsini, Maite",1.6363636363636365
"Sepúlveda, Alexis","Venegas, Nelson",1.6363636363636365
"Bianchi, Carlos","Bulnes, Mercedes",1.6376811594202898
"Astudillo, Danisa","Hirsch, Tomás",1.6376811594202898
"Bulnes, Mercedes","Orsini, Maite",1.6376811594202898
"Arroyo, Roberto","Ramírez, Guillermo",1.6376811594202898
"Alessandri, Jorge","Flores, Camila",1.6376811594202898
"Hirsch, Tomás","Ilabaca, Marcos",1.6376811594202898
"Labbé, Cristian","Muñoz, Francesca",1.6376811594202898
"Lee, Enrique","Moreira, Cristhian",1.6376811594202898
"Barchiesi, Chiara","Morales, Carla",1.6376811594202898
"Mix, Claudia","Veloso, Consuelo",1.6376811594202898
"Fries, Lorena","Lagomarsino, Tomás",1.6376811594202898
"Berger, Bernardo","Jürgensen, Harry",1.6376811594202898
"Pino, Víctor Alejandro","Sulantay, Marco Antonio",1.6376811594202898
"Nuyado, Emilia","Olivera, Erika",1.6376811594202898
"Alinco, René","Astudillo, Danisa",1.6376811594202898
"Brito, Jorge","Lagomarsino, Tomás",1.6376811594202898
"Barría, Héctor","Giordano, Andrés",1.6389986824769434
"Barrera, Boris","Barría, Héctor",1.6389986824769434
"Araya, Cristián","Rathgeb, Jorge",1.6389986824769434
"Ahumada, Yovana","Pérez, Marlene",1.6389986824769434
"Castro, José Miguel","Irarrázaval, Juan",1.6389986824769434
"Molina, Helia","Yeomans, Gael",1.6389986824769434
"Barría, Héctor","Lagomarsino, Tomás",1.6389986824769434
"Kaiser, Johannes","Romero, Natalia",1.6389986824769434
"Barría, Héctor","Rojas, Camila",1.6389986824769434
"Cid, Sofía","Lee, Enrique",1.6389986824769434
"Oyarzo, Rubén Darío","Von Mühlenbrock, Gastón",1.6389986824769434
"Fuenzalida, Juan","Sauerbaum, Frank",1.6389986824769434
"Molina, Helia","Palma, Hernán",1.6389986824769434
"Barrera, Boris","Soto, Raúl",1.6389986824769434
"Lee, Enrique","Longton, Andrés",1.6389986824769434
"Cariola, Karol","Venegas, Nelson",1.6389986824769434
"Jürgensen, Harry","Raphael, Marcia",1.640316205533597
"Saffirio, Jorge","Ulloa, Héctor",1.640316205533597
"Camaño, Felipe","Musante, Camila",1.640316205533597
"Pulgar, Francisco","Von Mühlenbrock, Gastón",1.640316205533597
"Moreira, Cristhian","Naveillan, Gloria",1.640316205533597
"Mix, Claudia","Tapia, Cristián",1.640316205533597
"Cariola, Karol","Melo, Daniel",1.6416337285902503
"Bulnes, Mercedes","Venegas, Nelson",1.6416337285902503
"Cordero, María Luisa","Irarrázaval, Juan",1.6416337285902503
"Cordero, María Luisa","Fuenzalida, Juan",1.6416337285902503
"Jürgensen, Harry","Labra, Paula",1.6416337285902503
"Castro, José Miguel","Moreno, Benjamín",1.6416337285902503
"Labra, Paula","Urruticoechea, Cristóbal",1.6416337285902503
"Durán, Eduardo","Saffirio, Jorge",1.6416337285902503
"Mellado, Miguel","Ojeda, Mauricio",1.6416337285902503
"González, Mauro","Jürgensen, Harry",1.6416337285902503
"González, Mauro","Kaiser, Johannes",1.6416337285902503
"Guzmán, Jorge","Schalper, Diego",1.6416337285902503
"Romero, Leonidas","Urruticoechea, Cristóbal",1.6416337285902503
"Hertz, Carmen","Sáez, Jaime",1.6416337285902503
"Concha, Sara","Labbé, Cristian",1.6416337285902503
"Ahumada, Yovana","Cornejo, Eduardo",1.6416337285902503
"Calisto, Miguel Ángel","Pérez, Marlene",1.6429512516469038
"Orsini, Maite","Placencia, Alejandra",1.6429512516469038
"Beltrán, Juan Carlos","Labbé, Cristian",1.6429512516469038
"Jiles, Pamela","Nuyado, Emilia",1.6429512516469038
"Lee, Enrique","Ojeda, Mauricio",1.6429512516469038
"Medina, Karen","Oyarzo, Rubén Darío",1.6429512516469038
"González, Marta","Schneider, Emilia",1.6429512516469038
"Kaiser, Johannes","Longton, Andrés",1.6429512516469038
"Castro, José Miguel","Jürgensen, Harry",1.6429512516469038
"Bulnes, Mercedes","Undurraga, Alberto",1.6429512516469038
"Coloma, Juan Antonio","Lee, Enrique",1.6429512516469038
"Manouchehri, Daniel","Saffirio, Jorge",1.6429512516469038
"Cifuentes, Ricardo","Melo, Daniel",1.6429512516469038
"Cornejo, Eduardo","Naveillan, Gloria",1.6429512516469038
"Jürgensen, Harry","Pérez, Marlene",1.6442687747035574
"Alinco, René","Mellado, Cosme",1.6442687747035574
"Barría, Héctor","Sáez, Jaime",1.6442687747035574
"Undurraga, Alberto","Veloso, Consuelo",1.6442687747035574
"Soto, Leonardo","Tapia, Cristián",1.6442687747035574
"Oyarzo, Rubén Darío","Videla, Sebastián",1.6442687747035574
"Gazmuri, Ana María","Sepúlveda, Alexis",1.6442687747035574
"Barría, Héctor","Pérez, Catalina",1.6442687747035574
"Barría, Héctor","Pulgar, Francisco",1.6442687747035574
"Hertz, Carmen","Rojas, Camila",1.6442687747035574
"Mulet, Jaime","Soto, Leonardo",1.6442687747035574
"Guzmán, Jorge","Saffirio, Jorge",1.6442687747035574
"González, Marta","Videla, Sebastián",1.6442687747035574
"González, Félix","Olivera, Erika",1.6442687747035574
"Pulgar, Francisco","Undurraga, Francisco",1.6442687747035574
"Araya, Jaime","Melo, Daniel",1.6442687747035574
"Orsini, Maite","Sáez, Jaime",1.6442687747035574
"González, Marta","Mix, Claudia",1.6442687747035574
"Irarrázaval, Juan","Longton, Andrés",1.6442687747035574
"Araya, Jaime","Mirosevic, Vlado",1.6442687747035574
"Hertz, Carmen","Veloso, Consuelo",1.6442687747035574
"Romero, Natalia","Schalper, Diego",1.6442687747035574
"Barría, Héctor","Leiva, Raúl",1.6455862977602107
"Alinco, René","Bravo, Ana María",1.6455862977602107
"Araya, Cristián","Concha, Sara",1.6455862977602107
"Bernales, Alejandro","Ramírez, Matías",1.6455862977602107
"Morales, Carla","Schubert, Stephan",1.6455862977602107
"Castillo, Nathalie","Lagomarsino, Tomás",1.6455862977602107
"Cariola, Karol","Sepúlveda, Alexis",1.6455862977602107
"Ojeda, Mauricio","Pérez, Marlene",1.6455862977602107
"Barría, Héctor","Soto, Leonardo",1.6455862977602107
"Astudillo, Danisa","Mix, Claudia",1.6455862977602107
"Mellado, Miguel","Pulgar, Francisco",1.6455862977602107
"Bulnes, Mercedes","De Rementería, Tomás",1.6455862977602107
"Barchiesi, Chiara","Lavín, Joaquín",1.6455862977602107
"Bulnes, Mercedes","González, Marta",1.6455862977602107
"Hirsch, Tomás","Winter, Gonzalo",1.6455862977602107
"Fuenzalida, Juan","Undurraga, Francisco",1.6455862977602107
"Donoso, Felipe","Pulgar, Francisco",1.6455862977602107
"De Rementería, Tomás","Gazmuri, Ana María",1.6469038208168643
"Bórquez, Fernando","Pulgar, Francisco",1.6469038208168643
"Ahumada, Yovana","Ramírez, Guillermo",1.6469038208168643
"Guzmán, Jorge","Pulgar, Francisco",1.6469038208168643
"Musante, Camila","Undurraga, Alberto",1.6469038208168643
"Bianchi, Carlos","Fries, Lorena",1.6469038208168643
"Irarrázaval, Juan","Sauerbaum, Frank",1.6469038208168643
"Barría, Héctor","Ñanco, Ericka",1.6469038208168643
"Fuenzalida, Juan","Longton, Andrés",1.6469038208168643
"Alinco, René","De Rementería, Tomás",1.6469038208168643
"Celis, Andrés","Durán, Eduardo",1.6469038208168643
"Pizarro, Lorena","Sepúlveda, Alexis",1.6469038208168643
"Ahumada, Yovana","Mellado, Miguel",1.6482213438735178
"Carter, Álvaro","Schubert, Stephan",1.6482213438735178
"Barría, Héctor","Malla, Luis",1.6482213438735178
"Arroyo, Roberto","Matheson, Christian",1.6482213438735178
"Naveillan, Gloria","Ramírez, Guillermo",1.6482213438735178
"Ahumada, Yovana","Camaño, Felipe",1.6482213438735178
"Fuenzalida, Juan","Pérez, Marlene",1.6482213438735178
"Labbé, Cristian","Sauerbaum, Frank",1.6482213438735178
"Hertz, Carmen","Soto, Leonardo",1.6482213438735178
"Kaiser, Johannes","Labbé, Cristian",1.6482213438735178
"Jürgensen, Harry","Sauerbaum, Frank",1.6482213438735178
"Hertz, Carmen","Ibáñez, Diego",1.6495388669301714
"Lagomarsino, Tomás","Oyarzo, Rubén Darío",1.6495388669301714
"Camaño, Felipe","Rivas, Gaspar",1.6495388669301714
"Aedo, Eric","Malla, Luis",1.6495388669301714
"Acevedo, María Candelaria","Hertz, Carmen",1.6495388669301714
"Ilabaca, Marcos","Olivera, Erika",1.6495388669301714
"Gazmuri, Ana María","Hertz, Carmen",1.6495388669301714
"Hertz, Carmen","Tello, Carolina",1.6495388669301714
"Irarrázaval, Juan","Muñoz, Francesca",1.6495388669301714
"Nuyado, Emilia","Pérez, Joanna",1.6495388669301714
"Mellado, Cosme","Mirosevic, Vlado",1.6495388669301714
"Saffirio, Jorge","Soto, Raúl",1.6495388669301714
"Pulgar, Francisco","Rivas, Gaspar",1.6495388669301714
"Undurraga, Alberto","Venegas, Nelson",1.6495388669301714
"De Rementería, Tomás","Winter, Gonzalo",1.6495388669301714
"Barría, Héctor","Bernales, Alejandro",1.6495388669301714
"Bravo, Marta","Labbé, Cristian",1.6495388669301714
"Meza, José Carlos","Rey, Hugo",1.6495388669301714
"Lavín, Joaquín","Meza, José Carlos",1.6495388669301714
"Alessandri, Jorge","De la Carrera, Gonzalo",1.6495388669301714
"Melo, Daniel","Mix, Claudia",1.6508563899868247
"De la Carrera, Gonzalo","Romero, Agustín",1.6508563899868247
"De la Carrera, Gonzalo","Ojeda, Mauricio",1.6508563899868247
"Jürgensen, Harry","Mellado, Miguel",1.6508563899868247
"Arroyo, Roberto","Labra, Paula",1.6508563899868247
"Molina, Helia","Riquelme, Marcela",1.6508563899868247
"Mulet, Jaime","Winter, Gonzalo",1.6508563899868247
"Mirosevic, Vlado","Mulet, Jaime",1.6508563899868247
"Beltrán, Juan Carlos","Calisto, Miguel Ángel",1.6521739130434783
"Ahumada, Yovana","Rivas, Gaspar",1.6521739130434783
"Lavín, Joaquín","Lilayu, Daniel",1.6521739130434783
"Alessandri, Jorge","Durán, Eduardo",1.6521739130434783
"Carter, Álvaro","Irarrázaval, Juan",1.6521739130434783
"Araya, Cristián","Schalper, Diego",1.6521739130434783
"González, Marta","Venegas, Nelson",1.6521739130434783
"Castillo, Nathalie","Undurraga, Alberto",1.6521739130434783
"Bianchi, Carlos","Camaño, Felipe",1.6521739130434783
"Labbé, Cristian","Ossandón, Ximena",1.6521739130434783
"Matheson, Christian","Urruticoechea, Cristóbal",1.6521739130434783
"Castillo, Nathalie","Sepúlveda, Alexis",1.6521739130434783
"Cifuentes, Ricardo","De Rementería, Tomás",1.6521739130434783
"Bianchi, Carlos","Gazmuri, Ana María",1.6521739130434783
"Mulet, Jaime","Sagardia, Clara",1.6521739130434783
"Berger, Bernardo","Ojeda, Mauricio",1.6521739130434783
"Labra, Paula","Lavín, Joaquín",1.6521739130434783
"Bugueño, Félix","Hirsch, Tomás",1.6534914361001318
"Marzán, Carolina","Santibáñez, Marisela",1.6534914361001318
"Longton, Andrés","Schubert, Stephan",1.6534914361001318
"Labbé, Cristian","Mellado, Miguel",1.6534914361001318
"Castro, José Miguel","Kaiser, Johannes",1.6534914361001318
"Alinco, René","Tapia, Cristián",1.6534914361001318
"Mulet, Jaime","Ñanco, Ericka",1.6534914361001318
"Irarrázaval, Juan","Pino, Víctor Alejandro",1.6534914361001318
"Bravo, Ana María","Pulgar, Francisco",1.6534914361001318
"Alinco, René","Rojas, Camila",1.6534914361001318
"Ahumada, Yovana","Carter, Álvaro",1.6534914361001318
"Alinco, René","Naranjo, Jaime",1.6534914361001318
"Bugueño, Félix","Pérez, Joanna",1.6534914361001318
"Alinco, René","González, Félix",1.6534914361001318
"Pérez, Marlene","Undurraga, Francisco",1.6534914361001318
"Flores, Camila","Lavín, Joaquín",1.6534914361001318
"Irarrázaval, Juan","Lilayu, Daniel",1.6534914361001318
"Bórquez, Fernando","Rivas, Gaspar",1.6534914361001318
"Fries, Lorena","Mulet, Jaime",1.6534914361001318
"Del Real, Catalina","Naveillan, Gloria",1.6548089591567852
"Molina, Helia","Serrano, Daniela",1.6548089591567852
"Kaiser, Johannes","Undurraga, Francisco",1.6548089591567852
"Gazmuri, Ana María","González, Marta",1.6548089591567852
